+4.74000E+2	+2.32437E-1	+1.07537E-1	+1.48952E-1
+4.76000E+2	+2.28851E-1	+1.05647E-1	+1.46361E-1
+4.78000E+2	+2.27585E-1	+1.04139E-1	+1.44089E-1
+4.80000E+2	+2.32162E-1	+1.03028E-1	+1.42516E-1
+4.82000E+2	+2.26288E-1	+1.03312E-1	+1.42998E-1
+4.84000E+2	+2.23312E-1	+1.02597E-1	+1.41817E-1
+4.86000E+2	+2.29797E-1	+1.01408E-1	+1.40136E-1
+4.88000E+2	+2.30148E-1	+1.01914E-1	+1.40968E-1
+4.90000E+2	+2.28561E-1	+1.03941E-1	+1.43802E-1
+4.92000E+2	+2.34665E-1	+1.07510E-1	+1.49036E-1
+4.94000E+2	+2.42157E-1	+1.10618E-1	+1.53554E-1
+4.96000E+2	+2.46918E-1	+1.14100E-1	+1.58486E-1
+4.98000E+2	+2.51587E-1	+1.15713E-1	+1.60855E-1
+5.00000E+2	+2.49481E-1	+1.17502E-1	+1.63524E-1
+5.02000E+2	+2.60574E-1	+1.21164E-1	+1.68694E-1
+5.04000E+2	+2.70508E-1	+1.27275E-1	+1.77480E-1
+5.06000E+2	+2.69363E-1	+1.32974E-1	+1.85630E-1
+5.08000E+2	+2.69028E-1	+1.36131E-1	+1.90213E-1
+5.10000E+2	+2.89642E-1	+1.42917E-1	+1.99902E-1
+5.12000E+2	+2.96738E-1	+1.50932E-1	+2.11290E-1
+5.14000E+2	+3.19946E-1	+1.60555E-1	+2.25077E-1
+5.16000E+2	+3.22968E-1	+1.68504E-1	+2.36106E-1
+5.18000E+2	+3.27194E-1	+1.76700E-1	+2.47952E-1
+5.20000E+2	+3.48587E-1	+1.90349E-1	+2.67324E-1
+5.22000E+2	+3.81226E-1	+2.07641E-1	+2.91886E-1
+5.24000E+2	+4.04770E-1	+2.29870E-1	+3.23578E-1
+5.26000E+2	+4.35120E-1	+2.54724E-1	+3.58640E-1
+5.28000E+2	+4.75800E-1	+2.79826E-1	+3.94444E-1
+5.30000E+2	+5.16937E-1	+3.12853E-1	+4.41095E-1
+5.32000E+2	+5.80063E-1	+3.55984E-1	+5.02414E-1
+5.34000E+2	+6.42883E-1	+3.96284E-1	+5.58586E-1
+5.36000E+2	+6.86188E-1	+4.29469E-1	+6.06075E-1
+5.38000E+2	+7.22702E-1	+4.59956E-1	+6.49168E-1
+5.40000E+2	+7.32986E-1	+4.67743E-1	+6.60090E-1
+5.42000E+2	+6.75873E-1	+4.27033E-1	+6.01816E-1
+5.44000E+2	+5.99792E-1	+3.69676E-1	+5.21586E-1
+5.46000E+2	+5.32455E-1	+3.17860E-1	+4.48012E-1
+5.48000E+2	+4.63470E-1	+2.76243E-1	+3.89227E-1
+5.50000E+2	+4.22623E-1	+2.40048E-1	+3.37579E-1
+5.52000E+2	+3.83774E-1	+2.13130E-1	+2.99707E-1
+5.54000E+2	+3.53363E-1	+1.90117E-1	+2.66681E-1
+5.56000E+2	+3.23471E-1	+1.72546E-1	+2.42117E-1
+5.58000E+2	+3.01605E-1	+1.54453E-1	+2.16408E-1
+5.60000E+2	+2.80548E-1	+1.38603E-1	+1.93669E-1
+5.62000E+2	+2.56027E-1	+1.24331E-1	+1.73305E-1
+5.64000E+2	+2.36908E-1	+1.09576E-1	+1.52012E-1
+5.66000E+2	+2.17087E-1	+9.58250E-2	+1.32163E-1
+5.68000E+2	+2.00928E-1	+8.42231E-2	+1.15065E-1
+5.70000E+2	+1.79901E-1	+7.50645E-2	+1.01778E-1
+5.72000E+2	+1.65939E-1	+6.47256E-2	+8.63449E-2
+5.74000E+2	+1.55426E-1	+5.65932E-2	+7.41920E-2
+5.76000E+2	+1.54358E-1	+5.07363E-2	+6.51854E-2
