Record Length,Analog:14000
Sample Interval,CH:0.0000000500000
Vertical Units,CH1:V CH4:V,,,
Vertical Scale,CH1:+2.000000E-03 CH4:+5.000000E-01,,,
Vertical Offset,CH1:+6.400000E-04 CH4:+2.700000E-01,,,
Horizontal Units,us,,,
Horizontal Scale,50.0000000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMEBX4R2044,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH4
Second,Volt,Volt
+8.365000E-05,-4.160000E-03,+1.950000E+00
+8.370000E-05,-4.240000E-03,+1.950000E+00
+8.375000E-05,-4.240000E-03,+1.950000E+00
+8.380000E-05,-4.320000E-03,+1.950000E+00
+8.385000E-05,-4.400000E-03,+1.950000E+00
+8.390000E-05,-4.480000E-03,+1.950000E+00
+8.395000E-05,-4.480000E-03,+1.950000E+00
+8.400000E-05,-4.560000E-03,+1.950000E+00
+8.405000E-05,-4.560000E-03,+1.950000E+00
+8.410000E-05,-4.640000E-03,+1.950000E+00
+8.415000E-05,-4.640000E-03,+1.950000E+00
+8.420000E-05,-4.800000E-03,+1.950000E+00
+8.425000E-05,-4.720000E-03,+1.950000E+00
+8.430000E-05,-4.880000E-03,+1.950000E+00
+8.435000E-05,-4.880000E-03,+1.950000E+00
+8.440000E-05,-4.960000E-03,+1.950000E+00
+8.445000E-05,-4.960000E-03,+1.950000E+00
+8.450000E-05,-5.040000E-03,+1.950000E+00
+8.455000E-05,-5.120000E-03,+1.950000E+00
+8.460000E-05,-5.120000E-03,+1.950000E+00
+8.465000E-05,-5.120000E-03,+1.950000E+00
+8.470000E-05,-5.120000E-03,+1.950000E+00
+8.475000E-05,-5.200000E-03,+1.950000E+00
+8.480000E-05,-5.200000E-03,+1.950000E+00
+8.485000E-05,-5.280000E-03,+1.950000E+00
+8.490000E-05,-5.200000E-03,+1.950000E+00
+8.495000E-05,-5.280000E-03,+1.950000E+00
+8.500000E-05,-5.280000E-03,+1.950000E+00
+8.505000E-05,-5.280000E-03,+1.950000E+00
+8.510000E-05,-5.280000E-03,+1.950000E+00
+8.515000E-05,-5.280000E-03,+1.950000E+00
+8.520000E-05,-5.360000E-03,+1.950000E+00
+8.525000E-05,-5.360000E-03,+1.950000E+00
+8.530000E-05,-5.360000E-03,+1.950000E+00
+8.535000E-05,-5.360000E-03,+1.950000E+00
+8.540000E-05,-5.440000E-03,+1.950000E+00
+8.545000E-05,-5.360000E-03,+1.950000E+00
+8.550000E-05,-5.440000E-03,+1.950000E+00
+8.555000E-05,-5.280000E-03,+1.950000E+00
+8.560000E-05,-5.360000E-03,+1.950000E+00
+8.565000E-05,-5.360000E-03,+1.950000E+00
+8.570000E-05,-5.360000E-03,+1.950000E+00
+8.575000E-05,-5.360000E-03,+1.950000E+00
+8.580000E-05,-5.360000E-03,+1.950000E+00
+8.585000E-05,-5.440000E-03,+1.950000E+00
+8.590000E-05,-5.360000E-03,+1.950000E+00
+8.595000E-05,-5.360000E-03,+1.950000E+00
+8.600000E-05,-5.280000E-03,+1.950000E+00
+8.605000E-05,-5.280000E-03,+1.950000E+00
+8.610000E-05,-5.200000E-03,+1.950000E+00
+8.615000E-05,-5.200000E-03,+1.950000E+00
+8.620000E-05,-5.120000E-03,+1.950000E+00
+8.625000E-05,-5.200000E-03,+1.950000E+00
+8.630000E-05,-5.120000E-03,+1.950000E+00
+8.635000E-05,-5.120000E-03,+1.950000E+00
+8.640000E-05,-5.040000E-03,+1.950000E+00
+8.645000E-05,-5.040000E-03,+1.950000E+00
+8.650000E-05,-4.960000E-03,+1.950000E+00
+8.655000E-05,-4.960000E-03,+1.950000E+00
+8.660000E-05,-4.960000E-03,+1.950000E+00
+8.665000E-05,-4.800000E-03,+1.950000E+00
+8.670000E-05,-4.880000E-03,+1.950000E+00
+8.675000E-05,-4.720000E-03,+1.950000E+00
+8.680000E-05,-4.800000E-03,+1.950000E+00
+8.685000E-05,-4.720000E-03,+1.950000E+00
+8.690000E-05,-4.640000E-03,+1.950000E+00
+8.695000E-05,-4.480000E-03,+1.950000E+00
+8.700000E-05,-4.480000E-03,+1.950000E+00
+8.705000E-05,-4.320000E-03,+1.950000E+00
+8.710000E-05,-4.400000E-03,+1.950000E+00
+8.715000E-05,-4.160000E-03,+1.950000E+00
+8.720000E-05,-4.240000E-03,+1.950000E+00
+8.725000E-05,-4.160000E-03,+1.950000E+00
+8.730000E-05,-4.000000E-03,+1.950000E+00
+8.735000E-05,-4.000000E-03,+1.950000E+00
+8.740000E-05,-3.840000E-03,+1.950000E+00
+8.745000E-05,-3.760000E-03,+1.950000E+00
+8.750000E-05,-3.680000E-03,+1.950000E+00
+8.755000E-05,-3.680000E-03,+1.950000E+00
+8.760000E-05,-3.520000E-03,+1.950000E+00
+8.765000E-05,-3.600000E-03,+1.950000E+00
+8.770000E-05,-3.360000E-03,+1.950000E+00
+8.775000E-05,-3.360000E-03,+1.950000E+00
+8.780000E-05,-3.280000E-03,+1.950000E+00
+8.785000E-05,-3.200000E-03,+1.950000E+00
+8.790000E-05,-3.120000E-03,+1.950000E+00
+8.795000E-05,-3.120000E-03,+1.950000E+00
+8.800000E-05,-2.960000E-03,+1.950000E+00
+8.805000E-05,-2.880000E-03,+1.950000E+00
+8.810000E-05,-2.800000E-03,+1.930000E+00
+8.815000E-05,-2.800000E-03,+1.950000E+00
+8.820000E-05,-2.720000E-03,+1.950000E+00
+8.825000E-05,-2.560000E-03,+1.950000E+00
+8.830000E-05,-2.560000E-03,+1.950000E+00
+8.835000E-05,-2.400000E-03,+1.950000E+00
+8.840000E-05,-2.400000E-03,+1.950000E+00
+8.845000E-05,-2.240000E-03,+1.950000E+00
+8.850000E-05,-2.160000E-03,+1.950000E+00
+8.855000E-05,-2.080000E-03,+1.950000E+00
+8.860000E-05,-2.000000E-03,+1.950000E+00
+8.865000E-05,-1.840000E-03,+1.950000E+00
+8.870000E-05,-1.760000E-03,+1.950000E+00
+8.875000E-05,-1.760000E-03,+1.950000E+00
+8.880000E-05,-1.600000E-03,+1.950000E+00
+8.885000E-05,-1.520000E-03,+1.950000E+00
+8.890000E-05,-1.440000E-03,+1.950000E+00
+8.895000E-05,-1.360000E-03,+1.950000E+00
+8.900000E-05,-1.200000E-03,+1.950000E+00
+8.905000E-05,-1.200000E-03,+1.950000E+00
+8.910000E-05,-9.600000E-04,+1.950000E+00
+8.915000E-05,-9.600000E-04,+1.950000E+00
+8.920000E-05,-8.000000E-04,+1.950000E+00
+8.925000E-05,-8.000000E-04,+1.950000E+00
+8.930000E-05,-7.200000E-04,+1.950000E+00
+8.935000E-05,-6.400000E-04,+1.950000E+00
+8.940000E-05,-5.600000E-04,+1.950000E+00
+8.945000E-05,-4.000000E-04,+1.950000E+00
+8.950000E-05,-3.200000E-04,+1.950000E+00
+8.955000E-05,-2.400000E-04,+1.950000E+00
+8.960000E-05,-1.600000E-04,+1.950000E+00
+8.965000E-05,+0.000000E+00,+1.950000E+00
+8.970000E-05,+0.000000E+00,+1.950000E+00
+8.975000E-05,+1.600000E-04,+1.950000E+00
+8.980000E-05,+2.400000E-04,+1.950000E+00
+8.985000E-05,+3.200000E-04,+1.950000E+00
+8.990000E-05,+4.000000E-04,+1.950000E+00
+8.995000E-05,+5.600000E-04,+1.950000E+00
+9.000000E-05,+6.400000E-04,+1.950000E+00
+9.005000E-05,+8.000000E-04,+1.950000E+00
+9.010000E-05,+8.799999E-04,+1.950000E+00
+9.015000E-05,+9.600000E-04,+1.950000E+00
+9.020000E-05,+1.040000E-03,+1.950000E+00
+9.025000E-05,+1.120000E-03,+1.950000E+00
+9.030000E-05,+1.200000E-03,+1.950000E+00
+9.035000E-05,+1.280000E-03,+1.950000E+00
+9.040000E-05,+1.440000E-03,+1.950000E+00
+9.045000E-05,+1.440000E-03,+1.950000E+00
+9.050000E-05,+1.600000E-03,+1.950000E+00
+9.055000E-05,+1.600000E-03,+1.950000E+00
+9.060000E-05,+1.760000E-03,+1.950000E+00
+9.065000E-05,+1.760000E-03,+1.950000E+00
+9.070000E-05,+1.920000E-03,+1.950000E+00
+9.075000E-05,+1.840000E-03,+1.950000E+00
+9.080000E-05,+2.000000E-03,+1.950000E+00
+9.085000E-05,+2.080000E-03,+1.950000E+00
+9.090000E-05,+2.080000E-03,+1.950000E+00
+9.095000E-05,+2.160000E-03,+1.950000E+00
+9.100000E-05,+2.320000E-03,+1.950000E+00
+9.105000E-05,+2.320000E-03,+1.950000E+00
+9.110000E-05,+2.320000E-03,+1.950000E+00
+9.115000E-05,+2.480000E-03,+1.950000E+00
+9.120000E-05,+2.560000E-03,+1.950000E+00
+9.125000E-05,+2.640000E-03,+1.950000E+00
+9.130000E-05,+2.560000E-03,+1.950000E+00
+9.135000E-05,+2.720000E-03,+1.950000E+00
+9.140000E-05,+2.720000E-03,+1.950000E+00
+9.145000E-05,+2.800000E-03,+1.950000E+00
+9.150000E-05,+2.880000E-03,+1.950000E+00
+9.155000E-05,+2.880000E-03,+1.950000E+00
+9.160000E-05,+2.960000E-03,+1.950000E+00
+9.165000E-05,+3.040000E-03,+1.950000E+00
+9.170000E-05,+2.960000E-03,+1.950000E+00
+9.175000E-05,+3.200000E-03,+1.950000E+00
+9.180000E-05,+3.200000E-03,+1.950000E+00
+9.185000E-05,+3.200000E-03,+1.950000E+00
+9.190000E-05,+3.200000E-03,+1.950000E+00
+9.195000E-05,+3.280000E-03,+1.950000E+00
+9.200000E-05,+3.360000E-03,+1.950000E+00
+9.205000E-05,+3.360000E-03,+1.950000E+00
+9.210000E-05,+3.360000E-03,+1.950000E+00
+9.215000E-05,+3.360000E-03,+1.950000E+00
+9.220000E-05,+3.440000E-03,+1.950000E+00
+9.225000E-05,+3.360000E-03,+1.950000E+00
+9.230000E-05,+3.440000E-03,+1.950000E+00
+9.235000E-05,+3.520000E-03,+1.950000E+00
+9.240000E-05,+3.520000E-03,+1.950000E+00
+9.245000E-05,+3.520000E-03,+1.930000E+00
+9.250000E-05,+3.520000E-03,+1.950000E+00
+9.255000E-05,+3.600000E-03,+1.950000E+00
+9.260000E-05,+3.600000E-03,+1.950000E+00
+9.265000E-05,+3.600000E-03,+1.950000E+00
+9.270000E-05,+3.600000E-03,+1.950000E+00
+9.275000E-05,+3.600000E-03,+1.950000E+00
+9.280000E-05,+3.600000E-03,+1.950000E+00
+9.285000E-05,+3.680000E-03,+1.950000E+00
+9.290000E-05,+3.600000E-03,+1.950000E+00
+9.295000E-05,+3.600000E-03,+1.950000E+00
+9.300000E-05,+3.680000E-03,+1.930000E+00
+9.305000E-05,+3.600000E-03,+1.950000E+00
+9.310000E-05,+3.680000E-03,+1.950000E+00
+9.315000E-05,+3.600000E-03,+1.950000E+00
+9.320000E-05,+3.520000E-03,+1.950000E+00
+9.325000E-05,+3.520000E-03,+1.950000E+00
+9.330000E-05,+3.520000E-03,+1.950000E+00
+9.335000E-05,+3.520000E-03,+1.950000E+00
+9.340000E-05,+3.520000E-03,+1.950000E+00
+9.345000E-05,+3.440000E-03,+1.950000E+00
+9.350000E-05,+3.520000E-03,+1.950000E+00
+9.355000E-05,+3.440000E-03,+1.950000E+00
+9.360000E-05,+3.440000E-03,+1.950000E+00
+9.365000E-05,+3.360000E-03,+1.950000E+00
+9.370000E-05,+3.360000E-03,+1.950000E+00
+9.375000E-05,+3.360000E-03,+1.950000E+00
+9.380000E-05,+3.360000E-03,+1.950000E+00
+9.385000E-05,+3.280000E-03,+1.950000E+00
+9.390000E-05,+3.280000E-03,+1.950000E+00
+9.395000E-05,+3.280000E-03,+1.950000E+00
+9.400000E-05,+3.200000E-03,+1.950000E+00
+9.405000E-05,+3.200000E-03,+1.950000E+00
+9.410000E-05,+3.120000E-03,+1.950000E+00
+9.415000E-05,+3.040000E-03,+1.950000E+00
+9.420000E-05,+2.960000E-03,+1.950000E+00
+9.425000E-05,+2.960000E-03,+1.950000E+00
+9.430000E-05,+2.880000E-03,+1.950000E+00
+9.435000E-05,+2.880000E-03,+1.950000E+00
+9.440000E-05,+2.800000E-03,+1.950000E+00
+9.445000E-05,+2.720000E-03,+1.950000E+00
+9.450000E-05,+2.640000E-03,+1.950000E+00
+9.455000E-05,+2.640000E-03,+1.950000E+00
+9.460000E-05,+2.480000E-03,+1.950000E+00
+9.465000E-05,+2.480000E-03,+1.950000E+00
+9.470000E-05,+2.400000E-03,+1.950000E+00
+9.475000E-05,+2.320000E-03,+1.950000E+00
+9.480000E-05,+2.240000E-03,+1.950000E+00
+9.485000E-05,+2.160000E-03,+1.950000E+00
+9.490000E-05,+2.160000E-03,+1.950000E+00
+9.495000E-05,+2.000000E-03,+1.950000E+00
+9.500000E-05,+2.000000E-03,+1.930000E+00
+9.505000E-05,+1.920000E-03,+1.950000E+00
+9.510000E-05,+1.840000E-03,+1.950000E+00
+9.515000E-05,+1.840000E-03,+1.950000E+00
+9.520000E-05,+1.760000E-03,+1.950000E+00
+9.525000E-05,+1.600000E-03,+1.950000E+00
+9.530000E-05,+1.600000E-03,+1.950000E+00
+9.535000E-05,+1.440000E-03,+1.950000E+00
+9.540000E-05,+1.440000E-03,+1.950000E+00
+9.545000E-05,+1.360000E-03,+1.950000E+00
+9.550000E-05,+1.360000E-03,+1.950000E+00
+9.555000E-05,+1.200000E-03,+1.950000E+00
+9.560000E-05,+1.200000E-03,+1.950000E+00
+9.565000E-05,+1.040000E-03,+1.950000E+00
+9.570000E-05,+9.600000E-04,+1.950000E+00
+9.575000E-05,+8.799999E-04,+1.950000E+00
+9.580000E-05,+8.000000E-04,+1.950000E+00
+9.585000E-05,+7.200000E-04,+1.950000E+00
+9.590000E-05,+6.400000E-04,+1.950000E+00
+9.595000E-05,+5.600000E-04,+1.950000E+00
+9.600000E-05,+4.799999E-04,+1.950000E+00
+9.605000E-05,+4.000000E-04,+1.950000E+00
+9.610000E-05,+2.400000E-04,+1.950000E+00
+9.615000E-05,+1.600000E-04,+1.950000E+00
+9.620000E-05,+0.000000E+00,+1.950000E+00
+9.625000E-05,+8.000003E-05,+1.950000E+00
+9.630000E-05,-1.600000E-04,+1.950000E+00
+9.635000E-05,-2.400000E-04,+1.950000E+00
+9.640000E-05,-3.200000E-04,+1.950000E+00
+9.645000E-05,-4.000000E-04,+1.950000E+00
+9.650000E-05,-4.000000E-04,+1.950000E+00
+9.655000E-05,-6.400000E-04,+1.950000E+00
+9.660000E-05,-7.200000E-04,+1.950000E+00
+9.665000E-05,-7.200000E-04,+1.950000E+00
+9.670000E-05,-8.799999E-04,+1.950000E+00
+9.675000E-05,-9.600000E-04,+1.950000E+00
+9.680000E-05,-1.040000E-03,+1.950000E+00
+9.685000E-05,-1.120000E-03,+1.950000E+00
+9.690000E-05,-1.120000E-03,+1.950000E+00
+9.695000E-05,-1.280000E-03,+1.950000E+00
+9.700000E-05,-1.360000E-03,+1.950000E+00
+9.705000E-05,-1.440000E-03,+1.950000E+00
+9.710000E-05,-1.520000E-03,+1.950000E+00
+9.715000E-05,-1.600000E-03,+1.950000E+00
+9.720000E-05,-1.760000E-03,+1.950000E+00
+9.725000E-05,-1.840000E-03,+1.950000E+00
+9.730000E-05,-2.000000E-03,+1.950000E+00
+9.735000E-05,-2.080000E-03,+1.950000E+00
+9.740000E-05,-2.160000E-03,+1.950000E+00
+9.745000E-05,-2.160000E-03,+1.950000E+00
+9.750000E-05,-2.320000E-03,+1.950000E+00
+9.755000E-05,-2.400000E-03,+1.950000E+00
+9.760000E-05,-2.400000E-03,+1.950000E+00
+9.765000E-05,-2.480000E-03,+1.950000E+00
+9.770000E-05,-2.640000E-03,+1.950000E+00
+9.775000E-05,-2.720000E-03,+1.950000E+00
+9.780000E-05,-2.800000E-03,+1.950000E+00
+9.785000E-05,-2.800000E-03,+1.950000E+00
+9.790000E-05,-2.960000E-03,+1.950000E+00
+9.795000E-05,-2.960000E-03,+1.950000E+00
+9.800000E-05,-2.960000E-03,+1.930000E+00
+9.805000E-05,-3.120000E-03,+1.950000E+00
+9.810000E-05,-3.120000E-03,+1.950000E+00
+9.815000E-05,-3.280000E-03,+1.950000E+00
+9.820000E-05,-3.280000E-03,+1.950000E+00
+9.825000E-05,-3.440000E-03,+1.950000E+00
+9.830000E-05,-3.440000E-03,+1.950000E+00
+9.835000E-05,-3.520000E-03,+1.950000E+00
+9.840000E-05,-3.520000E-03,+1.950000E+00
+9.845000E-05,-3.680000E-03,+1.950000E+00
+9.850000E-05,-3.680000E-03,+1.950000E+00
+9.855000E-05,-3.840000E-03,+1.950000E+00
+9.860000E-05,-3.840000E-03,+1.950000E+00
+9.865000E-05,-3.920000E-03,+1.950000E+00
+9.870000E-05,-4.000000E-03,+1.950000E+00
+9.875000E-05,-4.080000E-03,+1.950000E+00
+9.880000E-05,-4.080000E-03,+1.950000E+00
+9.885000E-05,-4.160000E-03,+1.950000E+00
+9.890000E-05,-4.240000E-03,+1.950000E+00
+9.895000E-05,-4.240000E-03,+1.950000E+00
+9.900000E-05,-4.400000E-03,+1.950000E+00
+9.905000E-05,-4.320000E-03,+1.950000E+00
+9.910000E-05,-4.400000E-03,+1.950000E+00
+9.915000E-05,-4.400000E-03,+1.950000E+00
+9.920000E-05,-4.480000E-03,+1.950000E+00
+9.925000E-05,-4.480000E-03,+1.950000E+00
+9.930000E-05,-4.560000E-03,+1.950000E+00
+9.935000E-05,-4.640000E-03,+1.950000E+00
+9.940000E-05,-4.640000E-03,+1.950000E+00
+9.945000E-05,-4.640000E-03,+1.950000E+00
+9.950000E-05,-4.640000E-03,+1.950000E+00
+9.955000E-05,-4.720000E-03,+1.950000E+00
+9.960000E-05,-4.720000E-03,+1.950000E+00
+9.965000E-05,-4.800000E-03,+1.950000E+00
+9.970000E-05,-4.800000E-03,+1.950000E+00
+9.975000E-05,-4.800000E-03,+1.950000E+00
+9.980000E-05,-4.800000E-03,+1.950000E+00
+9.985000E-05,-4.960000E-03,+1.950000E+00
+9.990000E-05,-4.880000E-03,+1.950000E+00
+9.995000E-05,-4.960000E-03,+1.950000E+00
+1.000000E-04,-4.960000E-03,+1.950000E+00
+1.000500E-04,-4.960000E-03,+1.950000E+00
+1.001000E-04,-5.040000E-03,+1.950000E+00
+1.001500E-04,-5.040000E-03,+1.950000E+00
+1.002000E-04,-5.120000E-03,+1.950000E+00
+1.002500E-04,-5.040000E-03,+1.950000E+00
+1.003000E-04,-5.040000E-03,+1.950000E+00
+1.003500E-04,-5.040000E-03,+1.950000E+00
+1.004000E-04,-5.040000E-03,+1.950000E+00
+1.004500E-04,-5.040000E-03,+1.950000E+00
+1.005000E-04,-5.040000E-03,+1.930000E+00
+1.005500E-04,-4.960000E-03,+1.950000E+00
+1.006000E-04,-5.040000E-03,+1.950000E+00
+1.006500E-04,-4.960000E-03,+1.950000E+00
+1.007000E-04,-4.960000E-03,+1.950000E+00
+1.007500E-04,-4.960000E-03,+1.950000E+00
+1.008000E-04,-4.960000E-03,+1.950000E+00
+1.008500E-04,-4.880000E-03,+1.950000E+00
+1.009000E-04,-4.880000E-03,+1.950000E+00
+1.009500E-04,-4.800000E-03,+1.950000E+00
+1.010000E-04,-4.800000E-03,+1.950000E+00
+1.010500E-04,-4.880000E-03,+1.950000E+00
+1.011000E-04,-4.720000E-03,+1.950000E+00
+1.011500E-04,-4.800000E-03,+1.950000E+00
+1.012000E-04,-4.720000E-03,+1.950000E+00
+1.012500E-04,-4.640000E-03,+1.950000E+00
+1.013000E-04,-4.640000E-03,+1.950000E+00
+1.013500E-04,-4.560000E-03,+1.950000E+00
+1.014000E-04,-4.480000E-03,+1.950000E+00
+1.014500E-04,-4.560000E-03,+1.950000E+00
+1.015000E-04,-4.480000E-03,+1.950000E+00
+1.015500E-04,-4.480000E-03,+1.950000E+00
+1.016000E-04,-4.400000E-03,+1.950000E+00
+1.016500E-04,-4.320000E-03,+1.950000E+00
+1.017000E-04,-4.400000E-03,+1.950000E+00
+1.017500E-04,-4.240000E-03,+1.950000E+00
+1.018000E-04,-4.240000E-03,+1.950000E+00
+1.018500E-04,-4.160000E-03,+1.950000E+00
+1.019000E-04,-4.160000E-03,+1.950000E+00
+1.019500E-04,-4.080000E-03,+1.950000E+00
+1.020000E-04,-4.000000E-03,+1.950000E+00
+1.020500E-04,-3.920000E-03,+1.930000E+00
+1.021000E-04,-3.920000E-03,+1.950000E+00
+1.021500E-04,-3.840000E-03,+1.950000E+00
+1.022000E-04,-3.760000E-03,+1.950000E+00
+1.022500E-04,-3.760000E-03,+1.950000E+00
+1.023000E-04,-3.680000E-03,+1.950000E+00
+1.023500E-04,-3.600000E-03,+1.950000E+00
+1.024000E-04,-3.520000E-03,+1.950000E+00
+1.024500E-04,-3.520000E-03,+1.950000E+00
+1.025000E-04,-3.360000E-03,+1.950000E+00
+1.025500E-04,-3.360000E-03,+1.950000E+00
+1.026000E-04,-3.200000E-03,+1.950000E+00
+1.026500E-04,-3.280000E-03,+1.950000E+00
+1.027000E-04,-3.040000E-03,+1.950000E+00
+1.027500E-04,-3.040000E-03,+1.950000E+00
+1.028000E-04,-2.960000E-03,+1.950000E+00
+1.028500E-04,-2.880000E-03,+1.950000E+00
+1.029000E-04,-2.800000E-03,+1.950000E+00
+1.029500E-04,-2.720000E-03,+1.950000E+00
+1.030000E-04,-2.720000E-03,+1.950000E+00
+1.030500E-04,-2.640000E-03,+1.950000E+00
+1.031000E-04,-2.560000E-03,+1.950000E+00
+1.031500E-04,-2.480000E-03,+1.950000E+00
+1.032000E-04,-2.400000E-03,+1.950000E+00
+1.032500E-04,-2.240000E-03,+1.950000E+00
+1.033000E-04,-2.240000E-03,+1.950000E+00
+1.033500E-04,-2.080000E-03,+1.950000E+00
+1.034000E-04,-2.080000E-03,+1.950000E+00
+1.034500E-04,-1.840000E-03,+1.950000E+00
+1.035000E-04,-1.840000E-03,+1.950000E+00
+1.035500E-04,-1.760000E-03,+1.950000E+00
+1.036000E-04,-1.680000E-03,+1.950000E+00
+1.036500E-04,-1.600000E-03,+1.950000E+00
+1.037000E-04,-1.520000E-03,+1.950000E+00
+1.037500E-04,-1.440000E-03,+1.950000E+00
+1.038000E-04,-1.360000E-03,+1.950000E+00
+1.038500E-04,-1.280000E-03,+1.950000E+00
+1.039000E-04,-1.200000E-03,+1.950000E+00
+1.039500E-04,-1.120000E-03,+1.930000E+00
+1.040000E-04,-1.040000E-03,+1.950000E+00
+1.040500E-04,-9.600000E-04,+1.950000E+00
+1.041000E-04,-7.200000E-04,+1.950000E+00
+1.041500E-04,-8.000000E-04,+1.950000E+00
+1.042000E-04,-6.400000E-04,+1.930000E+00
+1.042500E-04,-5.600000E-04,+1.950000E+00
+1.043000E-04,-4.800000E-04,+1.950000E+00
+1.043500E-04,-4.000000E-04,+1.950000E+00
+1.044000E-04,-4.000000E-04,+1.950000E+00
+1.044500E-04,-2.400000E-04,+1.950000E+00
+1.045000E-04,-8.000003E-05,+1.950000E+00
+1.045500E-04,-8.000003E-05,+1.950000E+00
+1.046000E-04,+0.000000E+00,+1.950000E+00
+1.046500E-04,+1.600000E-04,+1.950000E+00
+1.047000E-04,+1.600000E-04,+1.950000E+00
+1.047500E-04,+3.200000E-04,+1.950000E+00
+1.048000E-04,+2.400000E-04,+1.930000E+00
+1.048500E-04,+4.799999E-04,+1.950000E+00
+1.049000E-04,+4.799999E-04,+1.950000E+00
+1.049500E-04,+6.400000E-04,+1.950000E+00
+1.050000E-04,+6.400000E-04,+1.950000E+00
+1.050500E-04,+8.000000E-04,+1.950000E+00
+1.051000E-04,+8.799999E-04,+1.950000E+00
+1.051500E-04,+9.600000E-04,+1.950000E+00
+1.052000E-04,+1.040000E-03,+1.950000E+00
+1.052500E-04,+1.040000E-03,+1.950000E+00
+1.053000E-04,+1.200000E-03,+1.950000E+00
+1.053500E-04,+1.120000E-03,+1.950000E+00
+1.054000E-04,+1.280000E-03,+1.950000E+00
+1.054500E-04,+1.360000E-03,+1.950000E+00
+1.055000E-04,+1.520000E-03,+1.950000E+00
+1.055500E-04,+1.520000E-03,+1.950000E+00
+1.056000E-04,+1.600000E-03,+1.950000E+00
+1.056500E-04,+1.680000E-03,+1.950000E+00
+1.057000E-04,+1.840000E-03,+1.950000E+00
+1.057500E-04,+1.760000E-03,+1.950000E+00
+1.058000E-04,+1.920000E-03,+1.950000E+00
+1.058500E-04,+1.920000E-03,+1.950000E+00
+1.059000E-04,+1.920000E-03,+1.950000E+00
+1.059500E-04,+2.080000E-03,+1.950000E+00
+1.060000E-04,+2.080000E-03,+1.950000E+00
+1.060500E-04,+2.240000E-03,+1.930000E+00
+1.061000E-04,+2.240000E-03,+1.950000E+00
+1.061500E-04,+2.320000E-03,+1.950000E+00
+1.062000E-04,+2.320000E-03,+1.950000E+00
+1.062500E-04,+2.480000E-03,+1.950000E+00
+1.063000E-04,+2.400000E-03,+1.950000E+00
+1.063500E-04,+2.560000E-03,+1.950000E+00
+1.064000E-04,+2.480000E-03,+1.950000E+00
+1.064500E-04,+2.560000E-03,+1.950000E+00
+1.065000E-04,+2.640000E-03,+1.950000E+00
+1.065500E-04,+2.640000E-03,+1.950000E+00
+1.066000E-04,+2.720000E-03,+1.950000E+00
+1.066500E-04,+2.800000E-03,+1.950000E+00
+1.067000E-04,+2.800000E-03,+1.950000E+00
+1.067500E-04,+2.880000E-03,+1.950000E+00
+1.068000E-04,+2.880000E-03,+1.950000E+00
+1.068500E-04,+2.880000E-03,+1.950000E+00
+1.069000E-04,+2.960000E-03,+1.950000E+00
+1.069500E-04,+2.880000E-03,+1.950000E+00
+1.070000E-04,+3.040000E-03,+1.950000E+00
+1.070500E-04,+3.040000E-03,+1.950000E+00
+1.071000E-04,+3.040000E-03,+1.950000E+00
+1.071500E-04,+3.120000E-03,+1.950000E+00
+1.072000E-04,+3.120000E-03,+1.950000E+00
+1.072500E-04,+3.040000E-03,+1.930000E+00
+1.073000E-04,+3.040000E-03,+1.950000E+00
+1.073500E-04,+3.120000E-03,+1.950000E+00
+1.074000E-04,+3.120000E-03,+1.950000E+00
+1.074500E-04,+3.120000E-03,+1.950000E+00
+1.075000E-04,+3.120000E-03,+1.950000E+00
+1.075500E-04,+3.120000E-03,+1.950000E+00
+1.076000E-04,+3.200000E-03,+1.950000E+00
+1.076500E-04,+3.200000E-03,+1.950000E+00
+1.077000E-04,+3.120000E-03,+1.950000E+00
+1.077500E-04,+3.280000E-03,+1.950000E+00
+1.078000E-04,+3.200000E-03,+1.950000E+00
+1.078500E-04,+3.200000E-03,+1.950000E+00
+1.079000E-04,+3.200000E-03,+1.950000E+00
+1.079500E-04,+3.200000E-03,+1.950000E+00
+1.080000E-04,+3.200000E-03,+1.930000E+00
+1.080500E-04,+3.200000E-03,+1.950000E+00
+1.081000E-04,+3.200000E-03,+1.950000E+00
+1.081500E-04,+3.120000E-03,+1.950000E+00
+1.082000E-04,+3.200000E-03,+1.950000E+00
+1.082500E-04,+3.120000E-03,+1.950000E+00
+1.083000E-04,+3.120000E-03,+1.950000E+00
+1.083500E-04,+2.960000E-03,+1.950000E+00
+1.084000E-04,+3.040000E-03,+1.950000E+00
+1.084500E-04,+3.120000E-03,+1.950000E+00
+1.085000E-04,+3.120000E-03,+1.950000E+00
+1.085500E-04,+3.040000E-03,+1.950000E+00
+1.086000E-04,+3.120000E-03,+1.950000E+00
+1.086500E-04,+2.960000E-03,+1.950000E+00
+1.087000E-04,+2.960000E-03,+1.950000E+00
+1.087500E-04,+2.880000E-03,+1.950000E+00
+1.088000E-04,+2.800000E-03,+1.950000E+00
+1.088500E-04,+2.800000E-03,+1.950000E+00
+1.089000E-04,+2.720000E-03,+1.950000E+00
+1.089500E-04,+2.800000E-03,+1.950000E+00
+1.090000E-04,+2.640000E-03,+1.950000E+00
+1.090500E-04,+2.640000E-03,+1.930000E+00
